id,genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
5Z8kCRYJyvnUzaS9rNVv8I,soul,0.798,0.884,-4.386,0.0356,0.0144,0.000744,0.656,122.008
68nO8hL9IZNKXOM2jdYvgX,soul,0.709,0.727,-5.596,0.0355,0.122,0.0,0.584,113.029
6HtPV6sADQ0RolKwzSMztF,soul,0.781,0.535,-7.403,0.248,0.595,0.0,0.483,144.875
1neEtOUYgnbNu8N1m3HDjw,soul,0.737,0.605,-6.436,0.0932,0.0297,0.00102,0.571,92.017
6GEf2aipXSrqAz6YNVVpXs,soul,0.647,0.822,-4.662,0.183,0.219,0.0,0.962,160.019
1WinHc9j2cuJnycxbQeI9F,soul,0.744,0.732,-6.537,0.0517,0.0539,0.0,0.432,115.006
1eXc2eKSBDlSnseXuYQ1Aa,soul,0.795,0.67,-7.194,0.0441,0.337,0.000187,0.782,104.889
6jk9f2ct9g9a6lPRQV85aV,soul,0.626,0.434,-9.987,0.443,0.283,0.000353,0.385,78.177
2vK2B67EiLpMXF1JWdPTCj,soul,0.745,0.636,-5.457,0.053,0.216,4.02e-05,0.606,86.956
3WU1OPK6rEMuwyYOK3Qu4I,soul,0.632,0.856,-3.453,0.0358,0.0568,0.0,0.843,119.404
4FEduoOSHkrxY5OMc2q2hN,soul,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.928,114.988
0ZMH5WxvypKamhoUb7HNNL,soul,0.489,0.69,-5.352,0.0856,0.0859,0.0,0.651,98.0
71tC4FDM30TVRXz2UiU6EK,soul,0.734,0.677,-5.878,0.04,0.0445,0.0,0.592,140.072
51AoKztAD33UrwZtFhnWRM,soul,0.599,0.667,-4.267,0.0367,0.0533,0.0,0.817,80.984
3JqErIpQVzfYj6VRJbFV2i,soul,0.786,0.706,-5.759,0.059,0.411,0.0,0.595,113.967
7kLEzPa4TosQ0xPyW29Pyc,soul,0.765,0.523,-4.333,0.03,0.184,3.56e-05,0.394,104.988
2Ms1vqmm3GLA1cYBZEQEt5,soul,0.697,0.807,-8.699,0.112,0.173,0.0132,0.558,125.925
5rOqt7Hf13fgjg83CHBXJ9,soul,0.766,0.899,-6.081,0.18,0.0102,0.0,0.771,126.968
66JoLm9OFsymFTWXjF7GYW,soul,0.755,0.714,-5.108,0.0941,0.0754,1.27e-06,0.462,101.97
1x5BXVgCJ51VnjI8hVrorz,soul,0.778,0.531,-7.432,0.0741,0.00445,0.000237,0.14,98.95
22WH6lWMQjVajMn7IUxf4S,soul,0.467,0.757,-5.139,0.337,0.0441,0.0,0.709,158.886
4rHg7w8ueziGnNORmhdcal,soul,0.781,0.701,-6.286,0.0684,0.1,0.0,0.688,119.929
5veN8TbCExStZnFB2Hy1n0,soul,0.733,0.862,-4.343,0.0675,0.0378,0.00313,0.332,121.934
7AEXk6kaUk92bYhrnMjWbu,soul,0.706,0.89,-6.575,0.0847,0.0855,0.0,0.896,130.051
3ACXOGVyyyZRZt3QD65M4R,soul,0.777,0.655,-5.662,0.0418,0.487,0.0,0.862,98.027
6V4quhbtOYHcJRBosjfSbY,soul,0.48,0.708,-6.515,0.374,0.0636,0.0,0.662,134.186
6kWtIrFcZjo8bxbEwwejzl,soul,0.678,0.832,-3.088,0.0551,0.107,0.0,0.273,102.885
13CVSGLSFl4UxpDVR6u3dq,soul,0.387,0.253,-8.901,0.0336,0.798,0.000159,0.134,68.004
46IZ0fSY2mpAiktS3KOqds,soul,0.604,0.366,-7.519,0.0282,0.578,0.0,0.13,141.981
2DuPBbS5mIldXnh7Wum8Cy,soul,0.339,0.492,-10.661,0.0559,0.829,0.00377,0.102,151.865
09u787BYeYIGd2mFIJ505t,soul,0.756,0.713,-6.917,0.102,0.523,3.35e-06,0.59,125.064
3Kkjo3cT83cw09VJyrLNwX,soul,0.534,0.725,-3.906,0.046,0.091,0.0,0.55,88.098
6w8ZPYdnGajyfPddTWdthN,soul,0.703,0.68,-6.118,0.0431,0.0171,0.0,0.536,97.985
6v0UJD4a2FtleHeSYVX02A,soul,0.437,0.565,-5.596,0.0466,0.697,0.0,0.306,115.389
496vIKS2INz840xZaKncvR,soul,0.734,0.497,-9.666,0.166,0.67,2.35e-05,0.307,127.989
2c6xRsQBv7pynuhYhWoHxo,soul,0.594,0.37,-10.561,0.173,0.749,3.2e-05,0.329,145.601
6bGMSP3H9YqkmaLnaJTIoF,soul,0.366,0.364,-7.814,0.0433,0.858,1.15e-05,0.459,165.902
10ImcQk9tihY1EKMDIbvXJ,soul,0.356,0.176,-8.291,0.0391,0.843,0.0,0.289,170.425
2j3GxEsbNYNeEzz86wDY4J,soul,0.269,0.591,-5.79,0.0416,0.453,0.000695,0.228,183.793
1Yk0cQdMLx5RzzFTYwmuld,soul,0.578,0.43,-6.134,0.0305,0.33,0.0,0.288,78.991
563SfWAHJs4FBZMkRN0IFN,soul,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.567,164.069
6NdG17SJBXKJeYS67f7E74,soul,0.382,0.578,-4.246,0.047,0.00982,1.44e-05,0.156,113.072
6O5TrlFWTYvznd9fMC0VvU,soul,0.376,0.595,-5.936,0.0496,0.303,0.0,0.265,144.361
1zZh6zTXcDgvN0C6S1G4gU,soul,0.405,0.3,-6.475,0.0378,0.894,0.0,0.24,162.355
2DRMuw0U0QbkVQxWxdJV3M,soul,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.538,94.963
0bqC0AqaBZKBZsjhI3y2OW,soul,0.384,0.585,-5.588,0.0311,0.0591,1.77e-06,0.252,82.378
0DuWDLjriRPjDRoPgaCslY,soul,0.331,0.341,-6.057,0.0309,0.528,0.0,0.152,109.821
2qBmtZnPSQouvADmqaHKxk,soul,0.72,0.274,-7.623,0.0276,0.742,0.0,0.179,105.929
6DEMMeWXfmFAXgDUMMzeg6,soul,0.591,0.28,-5.494,0.0283,0.889,0.0,0.348,141.916
2Eb7QQ5soJQBEYTfSb5BS6,soul,0.416,0.752,-5.471,0.0396,0.251,0.0,0.266,155.89
62PaSfnXSMyLshYJrlTuL3,soul,0.578,0.43,-6.134,0.0305,0.33,0.0,0.288,78.991
0t7fVeEJxO2Xi4H2K5Svc9,soul,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.567,164.069
6QSJvH2m7QLAiFIywwzCVi,soul,0.382,0.578,-4.246,0.047,0.00982,1.44e-05,0.156,113.072
7GgWAITsYJaRM3r50rfh5w,soul,0.376,0.595,-5.936,0.0496,0.303,0.0,0.265,144.361
5CjKwY7FUJgKSwTVzoQIaU,soul,0.405,0.3,-6.475,0.0378,0.894,0.0,0.24,162.355
4jL6WWKFDqCOPo2hC3VhSS,soul,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.538,94.963
3hwu7jZD2TjvWCeHzNlgSE,soul,0.384,0.585,-5.588,0.0311,0.0591,1.77e-06,0.252,82.378
7B5Npv8NjjTCzk8PLpU66h,soul,0.331,0.341,-6.057,0.0309,0.528,0.0,0.152,109.821
0ijHEBUBXIJPp5ubUkDLQi,soul,0.72,0.274,-7.623,0.0276,0.742,0.0,0.179,105.929
05TOt5Vz4StdjMpEdFPlvB,soul,0.591,0.28,-5.494,0.0283,0.889,0.0,0.348,141.916
10tHyoc3wSA5scOVZuMcFm,soul,0.416,0.752,-5.471,0.0396,0.251,0.0,0.266,155.89
7ampXjVdiWFwlTsCGFFpKQ,soul,0.73,0.769,-5.114,0.0298,0.138,0.0,0.507,104.948
0SzhzxWXilUWdzuolVz91c,soul,0.612,0.749,-5.014,0.0446,0.615,0.0,0.574,120.052
7Md1AhJK3O4ydIsitvrAFv,soul,0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.211,155.476
2NBIWSnLGm7rxH98ht61nV,soul,0.644,0.4,-5.713,0.0304,0.214,0.0,0.227,115.025
2fpjctwfhxSKo9yAvoLPR8,soul,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.446,107.993
54XtUMO7hwissZ2jS33Cjd,soul,0.706,0.57,-7.045,0.086,0.0225,0.0,0.728,159.908
5ra0Wiu2KghieIs8AwaR66,soul,0.415,0.266,-8.44,0.0308,0.957,1.18e-06,0.282,138.096
4MKfxtpVx2iPLD4kr1exwi,soul,0.547,0.848,-2.684,0.0367,0.049,0.0,0.749,160.063
5ee9sy2P09TAMy4U9YJ94X,soul,0.528,0.468,-5.306,0.0287,0.295,0.0,0.185,154.974
4zjavVG4ZqfKY0ItrdWqeu,soul,0.689,0.369,-9.407,0.0278,0.693,0.00236,0.361,116.885
7p1R9HuieXo4kFwBmEL1Nd,soul,0.556,0.319,-8.251,0.0281,0.893,0.0,0.294,135.187
4OSBTYWVwsQhGLF9NHvIbR,soul,0.73,0.769,-5.114,0.0298,0.138,0.0,0.507,104.948
5mFMb5OHI3cN0UjITVztCj,soul,0.612,0.749,-5.014,0.0446,0.615,0.0,0.574,120.052
2eF2x1BkgilhaZ2AipRY8j,soul,0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.211,155.476
1CRtJS94Hq3PbBZT9LuF90,soul,0.644,0.4,-5.713,0.0304,0.214,0.0,0.227,115.025
3di5hcvxxciiqwMH1jarhY,soul,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.446,107.993
2hw47GMKL6LXwp5BJgPxXf,soul,0.706,0.57,-7.045,0.086,0.0225,0.0,0.728,159.908
43Bcg5ckW8WchRzyPZA0u1,soul,0.415,0.266,-8.44,0.0308,0.957,1.18e-06,0.282,138.096
42Uw9frN5ZVX40mRU3hHFL,soul,0.547,0.848,-2.684,0.0367,0.049,0.0,0.749,160.063
5W63Zcirj6bvnTxhVIKTSK,soul,0.528,0.468,-5.306,0.0287,0.295,0.0,0.185,154.974
2PPN1HFpVotjq7oJIqQbnx,soul,0.689,0.369,-9.407,0.0278,0.693,0.00236,0.361,116.885
3bNv3VuUOKgrf5hu3YcuRo,soul,0.556,0.319,-8.251,0.0281,0.893,0.0,0.294,135.187
1c8gk2PeTE04A1pIDH9YMk,soul,0.73,0.769,-5.114,0.0298,0.138,0.0,0.507,104.948
2A73XBDBQgmdXO8VsXPWIs,soul,0.612,0.749,-5.014,0.0446,0.615,0.0,0.574,120.052
4oy98QoABnGKpvapDkI525,soul,0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.211,155.476
4RyjMERDcCJHTkFpXzgUw4,soul,0.644,0.4,-5.713,0.0304,0.214,0.0,0.227,115.025
73CMRj62VK8nUS4ezD2wvi,soul,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.446,107.993
3uVsdnIglL7aTjm8X08J0M,soul,0.706,0.57,-7.045,0.086,0.0225,0.0,0.728,159.908
08YJEcxGtYXwCGqXMZDiyQ,soul,0.415,0.266,-8.44,0.0308,0.957,1.18e-06,0.282,138.096
5AKAyMEL5LqCkafztPdBSI,soul,0.547,0.848,-2.684,0.0367,0.049,0.0,0.749,160.063
43dcCpx19I0R4zLr4KH1UC,soul,0.528,0.468,-5.306,0.0287,0.295,0.0,0.185,154.974
7nm6DlSzzJTH1rk2e6EgJz,soul,0.689,0.369,-9.407,0.0278,0.693,0.00236,0.361,116.885
1zwMYTA5nlNjZxYrvBB2pV,soul,0.556,0.319,-8.251,0.0281,0.893,0.0,0.294,135.187
6IAZHEBUIGJ6NJKxxOBIEr,soul,0.73,0.769,-5.114,0.0298,0.138,0.0,0.507,104.948
4roNDqb3Mm6EUAPCtW0Sct,soul,0.612,0.749,-5.014,0.0446,0.615,0.0,0.574,120.052
6myjRCWhMVgwgJEYNIGah3,soul,0.353,0.446,-6.044,0.0285,0.95,1.35e-05,0.211,155.476
16ZJjr4jRF2xnLPI8WDYD4,soul,0.644,0.4,-5.713,0.0304,0.214,0.0,0.227,115.025
7j4OmvkjRz0PrjFADlHfQx,soul,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.446,107.993
2wQpeoKLy6qxabASlSQzpZ,soul,0.706,0.57,-7.045,0.086,0.0225,0.0,0.728,159.908
6WuShET2kduUMGhdG7bqTW,soul,0.415,0.266,-8.44,0.0308,0.957,1.18e-06,0.282,138.096
17zhxNwq2f2fTVjeD6eR0Y,soul,0.547,0.848,-2.684,0.0367,0.049,0.0,0.749,160.063
2KzV3VG27vIp7roOS3N4kX,soul,0.528,0.468,-5.306,0.0287,0.295,0.0,0.185,154.974
1KpLYVqnB135VCNbdLymNx,soul,0.689,0.369,-9.407,0.0278,0.693,0.00236,0.361,116.885
5lkpeJwmQKgY3bX2zChjxX,soul,0.556,0.319,-8.251,0.0281,0.893,0.0,0.294,135.187
3AmaTTRsE4i43h5SVdbXrL,soul,0.579,0.191,-8.629,0.0385,0.978,5.55e-05,0.231,85.465
3SpAAvyQHeRrE37dLk5aUx,soul,0.352,0.204,-10.928,0.0359,0.966,0.0,0.284,88.255
5LX5zsJe4oXJ0FjmmJICRA,soul,0.391,0.31,-8.57,0.0381,0.915,0.0,0.195,108.104
38jMszXH1X1L0mGBSvXSTI,soul,0.345,0.217,-9.769,0.0358,0.948,0.0,0.189,81.917
0SA1xt4HUX5ny8xfgHOqQI,soul,0.807,0.105,-13.188,0.0412,0.964,0.0,0.372,109.014
4YyIcE6UYsEIdywfIeakTd,soul,0.561,0.316,-10.922,0.326,0.683,0.0,0.617,87.273
4YoGMmUJJ9dZpQ2CLOmPl2,soul,0.616,0.47,-6.092,0.0253,0.291,0.0,0.325,80.03
78foNmu2hGDPwm3cJVlikF,soul,0.65,0.82,-5.344,0.047,0.00217,0.0,0.35,109.955
2Mu0WHDu931jSNOC6GDIp5,soul,0.707,0.139,-12.3,0.0507,0.91,0.0,0.323,85.868
1Ty11iX5DIhZRRD9zCHP3l,soul,0.353,0.388,-7.091,0.0366,0.346,0.0,0.19,80.67
4GIyHmvDwjlggh0FEivFNe,soul,0.683,0.112,-13.461,0.0338,0.985,0.00552,0.337,81.355
3jNughzX6earazVYR5VP47,soul,0.842,0.679,-5.876,0.0846,0.773,0.0,0.918,137.2
5PuJtgZFBzZ98GIWDpS2sF,soul,0.317,0.172,-10.636,0.0326,0.907,0.000383,0.0963,65.18
7pbQxZifd3jTQ2MJuAOoSh,soul,0.776,0.592,-7.459,0.153,0.482,0.0,0.724,126.563
44LTAQLZPPSgNbmMh5Qacd,soul,0.801,0.663,-6.29,0.0485,0.181,0.000535,0.552,96.991
3cCPT7eJhpYXXlH2pbWhfP,soul,0.436,0.336,-8.517,0.037,0.962,3.4e-05,0.21,122.456
33rmlXHHEN5K8m5PINMEbb,soul,0.546,0.266,-9.492,0.0389,0.907,0.0,0.208,78.443
6uzHbGJs6nrQnHfAkADWoT,soul,0.454,0.164,-8.997,0.0373,0.894,0.0,0.193,97.394
2sYK3yPdKL0YLHl6TdrYFn,soul,0.604,0.336,-8.695,0.0654,0.845,0.0,0.673,145.17
0zbKhsL2me1OhTqPOhnkaA,soul,0.488,0.0855,-12.385,0.0396,0.959,0.0,0.461,80.544
1qMsnFyutQSZQheQcp3uAl,soul,0.718,0.333,-8.855,0.0705,0.819,0.0,0.772,132.742
6VIrWBZfcY7iJDYk7CeZNP,soul,0.69,0.384,-8.145,0.219,0.83,0.0,0.735,136.434
3I7sFjGE02t7zNiMz6ILRe,soul,0.449,0.166,-12.193,0.0374,0.974,3.81e-06,0.107,143.878
4fLzX4LHtNfboqXVKdgUSf,soul,0.573,0.147,-12.295,0.0391,0.955,0.0,0.323,108.773
3V79Erdk3uUkrKvohOzbNP,soul,0.436,0.353,-9.365,0.0312,0.922,0.00519,0.181,119.143
6hRSA7yZ3TZCCd8W77UmBB,soul,0.409,0.71,-4.918,0.0325,0.00323,0.0,0.438,95.248
24oJ4EGy0AQQFr7hhZVImX,soul,0.807,0.105,-13.188,0.0412,0.964,0.0,0.372,109.014
3WNMUYMTBiRlunDAihRoDF,soul,0.561,0.316,-10.922,0.326,0.683,0.0,0.617,87.273
2JlAojX6EzIf0jDuZO9dXo,soul,0.616,0.47,-6.092,0.0253,0.291,0.0,0.325,80.03
2nYinPOlQxeY16G5bl5iMA,soul,0.65,0.82,-5.344,0.047,0.00217,0.0,0.35,109.955
0H8Vxw8EzOysFTwSWy2CGG,soul,0.707,0.139,-12.3,0.0507,0.91,0.0,0.323,85.868
0yVqfGHENOYDvtlhckSRDN,soul,0.353,0.388,-7.091,0.0366,0.346,0.0,0.19,80.67
0AS60SZANPbFMM6esaYzPc,soul,0.683,0.112,-13.461,0.0338,0.985,0.00552,0.337,81.355
7zfnfOyzyDp1aqyTOQO7ii,soul,0.842,0.679,-5.876,0.0846,0.773,0.0,0.918,137.2
0TG2JOc0CBBMSAeRPPGuGX,soul,0.317,0.172,-10.636,0.0326,0.907,0.000383,0.0963,65.18
33FyGWtWlvBZOjbe19YCYd,soul,0.776,0.592,-7.459,0.153,0.482,0.0,0.724,126.563
4HJ6ncsi9xWT4HqfQlRMJ8,soul,0.801,0.663,-6.29,0.0485,0.181,0.000535,0.552,96.991
15ZO0fT9GPTpseWviDwtoC,soul,0.436,0.336,-8.517,0.037,0.962,3.4e-05,0.21,122.456
1JZkTZEXkLvkR2oQ9PSKuO,soul,0.807,0.105,-13.188,0.0412,0.964,0.0,0.372,109.014
6R3jZOdowU5PKFlLTcQogn,soul,0.561,0.316,-10.922,0.326,0.683,0.0,0.617,87.273
56pHllZT7QOacB0bP56ofx,soul,0.616,0.47,-6.092,0.0253,0.291,0.0,0.325,80.03
7qxPZTCgQaAe76yhl06vik,soul,0.65,0.82,-5.344,0.047,0.00217,0.0,0.35,109.955
4ctqnEqD3gtjIGouiZaxOH,soul,0.707,0.139,-12.3,0.0507,0.91,0.0,0.323,85.868
1Ujuabe6tYXRDgmTk9j3K9,soul,0.353,0.388,-7.091,0.0366,0.346,0.0,0.19,80.67
4I3FyrIM4E9I2MYm533VmJ,soul,0.683,0.112,-13.461,0.0338,0.985,0.00552,0.337,81.355
6oW04c2E7lebl09WHsBAWO,soul,0.842,0.679,-5.876,0.0846,0.773,0.0,0.918,137.2
5FgPwJ7Nh2FVmIXviKl2VF,soul,0.317,0.172,-10.636,0.0326,0.907,0.000383,0.0963,65.18
5IXOdt9lH8dv9tEHV1VGoK,soul,0.776,0.592,-7.459,0.153,0.482,0.0,0.724,126.563
6ONMnNDySnCsJPBcXWNU05,soul,0.801,0.663,-6.29,0.0485,0.181,0.000535,0.552,96.991
19QzuPTNZHJ2SEu5LCQTGI,soul,0.436,0.336,-8.517,0.037,0.962,3.4e-05,0.21,122.456
3FYqKyAKIB4mCygIFc1IYn,soul,0.807,0.105,-13.188,0.0412,0.964,0.0,0.372,109.014
6c7aD7V8hDjJ05vs77dlJk,soul,0.561,0.316,-10.922,0.326,0.683,0.0,0.617,87.273
0Z5ok0QLLttAKsujOZYOXf,soul,0.616,0.47,-6.092,0.0253,0.291,0.0,0.325,80.03
2BuTotNunmHqGDB1pc7ROX,soul,0.65,0.82,-5.344,0.047,0.00217,0.0,0.35,109.955
2L1zGWSV5udDZlW668nRtA,soul,0.707,0.139,-12.3,0.0507,0.91,0.0,0.323,85.868
2VFjUd6M9Ka7STuuCrMCcz,soul,0.353,0.388,-7.091,0.0366,0.346,0.0,0.19,80.67
0bSutNd0MDvEr2mZPTlEhF,soul,0.683,0.112,-13.461,0.0338,0.985,0.00552,0.337,81.355
6OLudcGaT6HQ5bXH54kI8i,soul,0.842,0.679,-5.876,0.0846,0.773,0.0,0.918,137.2
273QnyCvJB65rScHJ1nPZb,soul,0.317,0.172,-10.636,0.0326,0.907,0.000383,0.0963,65.18
6McbSHjAKqf0fjsLDRzgr5,soul,0.776,0.592,-7.459,0.153,0.482,0.0,0.724,126.563
1L91NeuzKQfcCchDI8SVii,soul,0.801,0.663,-6.29,0.0485,0.181,0.000535,0.552,96.991
4zFHwVj4A8s0G5f7aOlpKo,soul,0.436,0.336,-8.517,0.037,0.962,3.4e-05,0.21,122.456
0gplL1WMoJ6iYaPgMCL0gX,soul,0.604,0.366,-7.519,0.0282,0.578,0.0,0.13,141.981
5UrwEPYUW7zLUcHdSaD4zT,soul,0.482,0.333,-10.956,0.0302,0.963,0.000906,0.284,122.546
1ESvthpg6hWmjlNJdpTrbH,soul,0.529,0.861,-6.306,0.0436,0.000621,0.175,0.116,173.021
6H8M8zVbFjejsqwJbEOsTf,soul,0.601,0.852,-6.841,0.0533,0.000153,0.779,0.106,173.011
3rTF4xvF6xKI9WiLg8LFWn,soul,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.538,94.963
0AIg5cvStl9diIJ7qXQsqc,soul,0.59,0.833,-6.503,0.0615,0.0142,5.4e-06,0.538,94.963
5GltPAIcCUULOIAglW6R4l,soul,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.567,164.069
35Vb6CUvrLrpC9JOmh5NhH,soul,0.688,0.533,-8.363,0.0865,0.0355,3.48e-06,0.567,164.069
1rwWf20XmQzVQ2Y7NuihBo,soul,0.376,0.595,-5.936,0.0496,0.303,0.0,0.265,144.361
4Tt2ahBQFQVt8uhmenn6D4,soul,0.376,0.595,-5.936,0.0496,0.303,0.0,0.265,144.361
3AuzZHPlohKLpildLyORSM,soul,0.578,0.43,-6.134,0.0305,0.33,0.0,0.288,78.991
2BU4dK1fu1CFLjTBz7ju7Q,soul,0.73,0.851,-4.085,0.101,0.243,0.000143,0.578,97.0
7azo4rpSUh8nXgtonC6Pkq,soul,0.764,0.887,-3.726,0.0744,0.0816,0.00011,0.72,118.427
0QgsvILuE9VQiAVsLStD3W,soul,0.806,0.816,-2.767,0.0764,0.0146,0.00933,0.519,108.98
6A4Jc8npNo79BOgsrPptLA,soul,0.767,0.712,-4.128,0.0324,0.0409,8.08e-05,0.804,124.092
4FC7GMnGwYeAjuvC83Srbs,soul,0.735,0.801,-4.525,0.0437,0.178,0.000408,0.331,131.425
0XOuVAHsANAWw0LF0Yxkw5,soul,0.754,0.836,-4.703,0.0425,0.0179,2.53e-06,0.965,131.13
7zILPDxYcUt7AFslua0mc5,soul,0.844,0.964,-3.262,0.137,0.332,0.00331,0.655,123.574
46576CnmgT6xr0RaZNF2Kt,soul,0.782,0.966,-3.894,0.115,0.0991,1.1e-05,0.542,106.529
3Jo8w8vow92GQAbBJas0I5,soul,0.943,0.68,-4.931,0.125,0.0289,4.17e-05,0.578,112.946
4nLKSthLekoSBbI2S6B1LT,soul,0.785,0.825,-2.187,0.146,0.0373,0.0413,0.825,94.064
3Fi99RQtn8HeefySuU9Dq3,soul,0.77,0.816,-4.118,0.0443,0.0507,1.6e-05,0.433,110.009
0YzDJ3Jm9EMjAD28vefkyH,soul,0.843,0.738,-4.196,0.239,0.216,0.0,0.41,97.02
2JzcEEYul9ngmGGPzvFVNL,soul,0.819,0.928,-4.155,0.139,0.0393,2.76e-05,0.769,103.225
2H89IUBV4rAmzOmTShrxRL,soul,0.743,0.924,-3.041,0.119,0.261,0.0,0.548,110.042
0eAJTEnSjkOn98C9J1X2Pz,soul,0.635,0.87,-5.278,0.0362,0.0821,0.0,0.507,116.967
6PlrmH7sWM2zDGC7x1qQnS,soul,0.607,0.756,-2.672,0.177,0.0779,0.0,0.551,176.088
0g03Xfp97eVewuV7fz8Agr,soul,0.714,0.744,-4.007,0.0678,0.0997,1.99e-05,0.675,94.554
1sRMulPtSQBnv47Q7mb5Bx,soul,0.756,0.698,-4.282,0.13,0.0104,3.45e-06,0.456,118.767
2QF9poGm8JD8I2EhxJYc70,soul,0.739,0.96,-2.293,0.0581,0.147,3.72e-05,0.722,125.023
5ry5BD4GpyrXsFBVstNVif,soul,0.649,0.814,-2.968,0.0486,0.0582,0.0,0.354,99.992
2sZKZvBx7XU4UlY9DNsB0v,soul,0.61,0.699,-4.122,0.0559,0.177,0.0,0.324,124.016
5jjEG7bZQTwlZaA8kcbgkY,soul,0.771,0.83,-3.735,0.0421,0.0496,2.79e-05,0.412,110.016
0S5EEpFAHcT7cm5XOASc29,soul,0.634,0.87,-5.277,0.0362,0.083,0.0,0.514,116.967
5BKKy9fIJL5uM9fz1SnqyP,soul,0.608,0.756,-2.675,0.176,0.0784,0.0,0.55,176.086
4T1JlEsHdrxGxBltSFe5yA,soul,0.711,0.744,-4.007,0.068,0.0997,1.91e-05,0.676,94.523
35SI5zFEhOeo4XDBMwS41S,soul,0.538,0.698,-4.282,0.305,0.0103,3.45e-06,0.424,118.752
4h5KB1btt2aZBq9EJHmWF4,soul,0.739,0.96,-2.293,0.0581,0.146,3.68e-05,0.722,125.02
3Is1bUS1YtytSOfLk8892G,soul,0.648,0.814,-2.968,0.0487,0.0582,0.0,0.354,99.989
36lVpg8hgy37iZEazTOJBb,soul,0.624,0.701,-4.122,0.0527,0.177,0.0,0.327,124.047
0xzSpvDboL5Imo8cP1vMXm,soul,0.773,0.83,-3.735,0.0421,0.0496,2.79e-05,0.412,110.01
7DciyLZWipMv860LBeupmK,soul,0.608,0.427,-9.233,0.032,0.828,2.96e-06,0.58,120.435
3yNhWgz57tAUFGQm2btQ56,soul,0.6,0.857,-4.19,0.0284,0.12,0.00849,0.827,164.058
5Yo0Jz7YDAEPKsklNfQTA6,soul,0.69,0.65,-6.767,0.0448,0.327,0.000492,0.635,94.899
4ou1FyPwLpzeOU3YjeQ4Mw,soul,0.876,0.804,-3.727,0.061,0.176,0.0,0.888,118.752
5L4dOpoWSz9CyvHvPjO5ao,soul,0.963,0.899,-4.353,0.0822,0.0353,0.000647,0.92,120.937
4atoBzVjNpqtfv1jyT1BS1,soul,0.744,0.831,-3.583,0.138,0.288,4.49e-06,0.855,97.094
5r36hkZKxmL4gleijg8scM,soul,0.898,0.47,-4.132,0.188,0.0607,4.7e-06,0.717,124.059
48rgfUDLasxWtrbVbWAvqH,soul,0.79,0.93,-2.49,0.0752,0.0633,0.00391,0.625,104.015
48td6xvpokdYwvbl3JIiXP,soul,0.775,0.719,-6.212,0.0435,0.132,1.79e-06,0.712,117.513
1fCeK0LyjUIOKw9unnF7sI,soul,0.773,0.247,-16.228,0.923,0.306,0.0,0.601,59.266
0C0f0DloFI7Kqi104RU9Sl,soul,0.61,0.364,-14.669,0.932,0.288,0.0,0.476,80.054
1Z260vL8td3ibcjHsuQ8cd,soul,0.666,0.368,-16.571,0.933,0.289,0.0,0.504,147.064
0uwPvNe0myDCnOye73uYZs,soul,0.712,0.332,-18.014,0.922,0.166,0.0,0.312,127.274
1MGnINtChOVbuNxz35DE2Q,soul,0.671,0.167,-14.982,0.89,0.0904,0.0,0.722,89.267
6J9qpZTuUJJWRQUpEjVdmQ,soul,0.702,0.351,-15.93,0.942,0.24,0.0,0.679,110.276
4NRh51gpNkdp1r3VSI1jCc,soul,0.811,0.47,-15.959,0.901,0.288,0.0,0.738,47.082
5bauHt3U6nkmR6kZDgomzL,soul,0.705,0.272,-17.514,0.938,0.00599,0.0,0.772,129.098
1652voE1ZeLyehNC2kbHMb,soul,0.606,0.718,-5.842,0.0373,0.191,0.0,0.376,90.014
6J69x61f9wuyBBxjmYGFqb,soul,0.805,0.743,-4.895,0.0533,0.00534,2.84e-05,0.822,114.074
3VDJf1JQWl9m3H1JgdhUNj,soul,0.626,0.662,-4.272,0.0282,0.307,1.6e-05,0.511,94.993
6fXnvKnT6f647ZcjKTTtz9,soul,0.731,0.677,-4.797,0.027,0.172,1.27e-06,0.784,98.706
5OgTq4ExF13EdcLD6PSYuN,soul,0.682,0.837,-4.654,0.116,0.0339,7.23e-06,0.886,90.019
2q6GpGV3HC67QbNrBcZLxl,soul,0.756,0.913,-2.567,0.0382,0.00586,0.0024,0.453,115.698
7caNdTLlZ1iW8VlnAr6L1U,soul,0.39,0.218,-14.708,0.0335,0.822,0.000392,0.317,84.17
3idvFZxb4EA2unCeXmTGP0,soul,0.345,0.583,-9.055,0.0425,0.106,6.21e-05,0.729,171.182
